ID,label,Usage
21090,dog,Public
21091,bird,Public
21092,frog,Public
21093,airplane,Public
21095,automobile,Public
21096,airplane,Public
21097,horse,Public
21098,frog,Public
21099,truck,Public
21100,bird,Public
21101,horse,Public
21103,bird,Public
21104,cat,Public
21105,automobile,Public
21106,airplane,Public
21107,cat,Public
21108,horse,Public
21109,horse,Public
21110,horse,Public
21112,ship,Public
21113,automobile,Public
21114,horse,Public
21115,truck,Public
21117,cat,Public
21118,deer,Public
21119,automobile,Public
21120,airplane,Public
21121,horse,Public
21122,truck,Public
21123,cat,Public
21126,frog,Public
21127,dog,Public
21128,dog,Public
21129,dog,Public
21130,truck,Public
21131,dog,Public
21132,bird,Public
21134,truck,Public
21140,bird,Public
21141,ship,Public
21142,automobile,Public
21143,automobile,Public
21144,airplane,Public
21145,airplane,Public
21147,frog,Public
21148,cat,Public
21149,dog,Public
21150,automobile,Public
21151,automobile,Public
21152,automobile,Public
21153,automobile,Public
21154,automobile,Public
21155,automobile,Public
21156,frog,Public
21157,cat,Public
21160,truck,Public
21161,ship,Public
21162,deer,Public
21163,bird,Public
21165,ship,Public
21166,ship,Public
21167,airplane,Public
21169,bird,Public
21170,ship,Public
21173,ship,Public
21176,ship,Public
21177,deer,Public
21178,frog,Public
21180,dog,Public
21181,automobile,Public
21182,automobile,Public
21184,frog,Public
21185,truck,Public
21188,deer,Public
21190,bird,Public
21191,dog,Public
21194,cat,Public
21195,deer,Public
21196,airplane,Public
21198,deer,Public
21199,dog,Public
21200,automobile,Public
21201,frog,Public
21202,deer,Public
21204,truck,Public
21205,airplane,Public
21206,bird,Public
21207,automobile,Public
21208,cat,Public
21209,bird,Public
21211,bird,Public
21212,horse,Public
21213,truck,Public
21215,dog,Public
21218,airplane,Public
21219,automobile,Public
21220,truck,Public
21221,dog,Public
21223,deer,Public
21224,bird,Public
21225,bird,Public
21226,horse,Public
21227,ship,Public
21229,frog,Public
21230,deer,Public
21231,automobile,Public
21232,airplane,Public
21233,airplane,Public
21234,dog,Public
21235,automobile,Public
21237,truck,Public
21238,truck,Public
21239,automobile,Public
21240,cat,Public
21241,bird,Public
21242,ship,Public
21243,truck,Public
21244,airplane,Public
21245,horse,Public
21247,ship,Public
21248,bird,Public
21249,airplane,Public
21250,ship,Public
21251,cat,Public
21252,deer,Public
21253,deer,Public
21255,deer,Public
21256,horse,Public
21257,cat,Public
21259,dog,Public
21260,airplane,Public
21262,dog,Public
21264,ship,Public
21266,dog,Public
21270,horse,Public
21271,automobile,Public
21272,dog,Public
21273,airplane,Public
21274,truck,Public
21276,airplane,Public
21277,horse,Public
21278,cat,Public
21282,deer,Public
21283,truck,Public
21284,automobile,Public
21285,bird,Public
21286,bird,Public
21287,dog,Public
21288,cat,Public
21289,airplane,Public
21290,truck,Public
21291,truck,Public
21292,truck,Public
21293,frog,Public
21295,ship,Public
21296,ship,Public
21297,ship,Public
21298,airplane,Public
21300,cat,Public
21301,truck,Public
21302,horse,Public
21304,deer,Public
21305,deer,Public
21306,airplane,Public
21307,airplane,Public
21308,deer,Public
21309,airplane,Public
21310,automobile,Public
21311,airplane,Public
21312,frog,Public
21313,ship,Public
21316,cat,Public
21317,bird,Public
21318,horse,Public
21319,dog,Public
21320,ship,Public
21321,dog,Public
21322,bird,Public
21325,horse,Public
21326,dog,Public
21328,deer,Public
21329,automobile,Public
21331,truck,Public
21332,automobile,Public
21333,bird,Public
21334,automobile,Public
21335,truck,Public
21337,truck,Public
21338,ship,Public
21339,airplane,Public
21342,deer,Public
21345,horse,Public
21346,airplane,Public
21347,deer,Public
21349,bird,Public
21354,horse,Public
21355,deer,Public
21356,truck,Public
21357,dog,Public
21358,frog,Public
21360,frog,Public
21361,airplane,Public
21362,ship,Public
21363,frog,Public
21364,bird,Public
21367,cat,Public
21369,cat,Public
21371,dog,Public
21372,horse,Public
21373,truck,Public
21374,cat,Public
21376,truck,Public
21377,truck,Public
21378,ship,Public
21380,dog,Public
21381,truck,Public
21382,horse,Public
21384,ship,Public
21385,automobile,Public
21386,deer,Public
21387,airplane,Public
21388,airplane,Public
21389,horse,Public
21390,deer,Public
21391,truck,Public
21392,deer,Public
21395,horse,Public
21396,ship,Public
21397,horse,Public
21398,automobile,Public
21399,automobile,Public
21403,cat,Public
21404,bird,Public
21405,airplane,Public
21406,deer,Public
21407,truck,Public
21408,automobile,Public
21409,truck,Public
21410,horse,Public
21411,horse,Public
21412,truck,Public
21413,bird,Public
21414,airplane,Public
21415,ship,Public
21417,automobile,Public
21418,deer,Public
21419,automobile,Public
21420,deer,Public
21422,dog,Public
21423,automobile,Public
21424,automobile,Public
21428,ship,Public
21429,dog,Public
21430,automobile,Public
21432,ship,Public
21434,bird,Public
21435,ship,Public
21436,frog,Public
21439,frog,Public
21440,airplane,Public
21441,airplane,Public
21442,horse,Public
21443,bird,Public
21445,ship,Public
21446,truck,Public
21447,bird,Public
21448,frog,Public
21449,automobile,Public
21450,dog,Public
21451,dog,Public
21452,ship,Public
21453,bird,Public
21455,deer,Public
21456,automobile,Public
21457,ship,Public
21458,ship,Public
21460,cat,Public
21461,deer,Public
21462,truck,Public
21463,cat,Public
21464,frog,Public
21465,ship,Public
21466,dog,Public
21467,airplane,Public
21468,airplane,Public
21470,airplane,Public
21471,truck,Public
21472,truck,Public
21473,airplane,Public
21474,deer,Public
21476,frog,Public
21479,truck,Public
21480,ship,Public
21481,deer,Public
21482,frog,Public
21484,ship,Public
21486,truck,Public
21487,bird,Public
21488,bird,Public
21489,airplane,Public
21490,truck,Public
21491,bird,Public
21492,bird,Public
21493,deer,Public
21494,horse,Public
21495,dog,Public
21496,deer,Public
21498,frog,Public
21499,automobile,Public
21500,ship,Public
21501,bird,Public
21502,cat,Public
21503,dog,Public
21504,ship,Public
21505,bird,Public
21506,ship,Public
21508,truck,Public
21509,horse,Public
21510,frog,Public
21511,cat,Public
21512,truck,Public
21513,horse,Public
21517,truck,Public
21518,cat,Public
21519,truck,Public
21520,truck,Public
21521,truck,Public
21522,bird,Public
21523,airplane,Public
21525,cat,Public
21527,bird,Public
21528,cat,Public
21530,automobile,Public
21531,automobile,Public
21532,airplane,Public
21533,bird,Public
21534,airplane,Public
21536,horse,Public
21537,cat,Public
21538,truck,Public
21539,automobile,Public
21542,ship,Public
21543,truck,Public
21544,dog,Public
21545,cat,Public
21546,ship,Public
21547,ship,Public
21548,automobile,Public
21549,dog,Public
21550,cat,Public
21551,bird,Public
21552,cat,Public
21553,cat,Public
21555,dog,Public
21556,truck,Public
21557,dog,Public
21559,automobile,Public
21560,truck,Public
21561,frog,Public
21562,dog,Public
21563,truck,Public
21564,automobile,Public
21565,airplane,Public
21567,deer,Public
21568,cat,Public
21569,ship,Public
21571,deer,Public
21572,truck,Public
21573,frog,Public
21574,airplane,Public
21576,truck,Public
21578,bird,Public
21580,ship,Public
21581,frog,Public
21582,frog,Public
21583,deer,Public
21584,truck,Public
21585,truck,Public
21586,automobile,Public
21587,dog,Public
21591,bird,Public
21592,bird,Public
21593,truck,Public
21594,automobile,Public
21596,dog,Public
21597,ship,Public
21598,deer,Public
21599,dog,Public
21600,horse,Public
21601,truck,Public
21603,airplane,Public
21605,automobile,Public
21607,cat,Public
21608,deer,Public
21609,ship,Public
21611,dog,Public
21612,ship,Public
21613,frog,Public
21614,horse,Public
21615,truck,Public
21616,automobile,Public
21618,horse,Public
21619,truck,Public
21620,deer,Public
21621,frog,Public
21623,horse,Public
21624,bird,Public
21625,automobile,Public
21626,cat,Public
21627,deer,Public
21628,automobile,Public
21629,truck,Public
21631,bird,Public
21633,truck,Public
21634,airplane,Public
21635,airplane,Public
21636,ship,Public
21637,frog,Public
21638,bird,Public
21639,ship,Public
21640,airplane,Public
21641,cat,Public
21642,horse,Public
21643,deer,Public
21645,frog,Public
21647,ship,Public
21649,truck,Public
21651,bird,Public
21652,automobile,Public
21653,cat,Public
21654,automobile,Public
21655,bird,Public
21656,cat,Public
21657,bird,Public
21659,truck,Public
21660,deer,Public
21661,horse,Public
21662,automobile,Public
21668,ship,Public
21669,bird,Public
21670,dog,Public
21671,dog,Public
21672,ship,Public
21673,cat,Public
21674,frog,Public
21675,airplane,Public
21678,dog,Public
21679,dog,Public
21680,ship,Public
21682,ship,Public
21683,dog,Public
21684,truck,Public
21685,deer,Public
21686,automobile,Public
21688,cat,Public
21689,truck,Public
21690,dog,Public
21691,truck,Public
21693,horse,Public
21694,deer,Public
21695,deer,Public
21696,horse,Public
21697,truck,Public
21698,cat,Public
21699,frog,Public
21700,ship,Public
21702,bird,Public
21705,frog,Public
21706,dog,Public
21707,automobile,Public
21712,bird,Public
21713,cat,Public
21714,truck,Public
21715,truck,Public
21718,frog,Public
21719,horse,Public
21721,automobile,Public
21722,airplane,Public
21723,frog,Public
21726,bird,Public
21728,cat,Public
21729,cat,Public
21730,truck,Public
21731,frog,Public
21733,airplane,Public
21734,deer,Public
21735,dog,Public
21736,horse,Public
21737,cat,Public
21738,dog,Public
21739,truck,Public
21740,cat,Public
21741,dog,Public
21742,ship,Public
21743,horse,Public
21744,airplane,Public
21745,cat,Public
21746,truck,Public
21747,bird,Public
21748,frog,Public
21749,bird,Public
21750,cat,Public
21751,bird,Public
21752,horse,Public
21753,automobile,Public
21754,deer,Public
21755,horse,Public
21757,frog,Public
21759,airplane,Public
21760,ship,Public
21761,airplane,Public
21762,airplane,Public
21763,ship,Public
21764,frog,Public
21765,ship,Public
21766,bird,Public
21767,truck,Public
21770,cat,Public
21771,ship,Public
21772,deer,Public
21773,deer,Public
21774,horse,Public
21777,dog,Public
21778,airplane,Public
21779,bird,Public
21780,deer,Public
21786,ship,Public
21787,truck,Public
21790,deer,Public
21791,frog,Public
21792,frog,Public
21795,deer,Public
21797,automobile,Public
21798,dog,Public
21799,airplane,Public
21801,frog,Public
21802,truck,Public
21804,airplane,Public
21805,dog,Public
21806,bird,Public
21807,frog,Public
21808,frog,Public
21809,automobile,Public
21810,dog,Public
21811,dog,Public
21812,frog,Public
21814,automobile,Public
21815,horse,Public
21816,airplane,Public
21817,horse,Public
21818,truck,Public
21819,cat,Public
21820,bird,Public
21821,horse,Public
21823,horse,Public
21824,ship,Public
21825,bird,Public
21826,airplane,Public
21827,cat,Public
21829,frog,Public
21830,automobile,Public
21831,ship,Public
21833,cat,Public
21834,horse,Public
21836,cat,Public
21837,bird,Public
21838,truck,Public
21839,deer,Public
21840,dog,Public
21841,ship,Public
21842,bird,Public
21844,horse,Public
21846,deer,Public
21847,frog,Public
21848,truck,Public
21849,automobile,Public
21850,bird,Public
21851,automobile,Public
21852,cat,Public
21853,horse,Public
21854,deer,Public
21855,truck,Public
21856,dog,Public
21857,ship,Public
21858,horse,Public
21859,dog,Public
21862,automobile,Public
21867,truck,Public
21869,deer,Public
21870,airplane,Public
21873,frog,Public
21874,cat,Public
21875,airplane,Public
21878,automobile,Public
21879,airplane,Public
21880,dog,Public
21881,ship,Public
21882,airplane,Public
21883,cat,Public
21885,ship,Public
21888,truck,Public
21889,automobile,Public
21891,automobile,Public
21892,horse,Public
21893,airplane,Public
21894,automobile,Public
21895,truck,Public
21896,truck,Public
21897,deer,Public
21898,bird,Public
21899,cat,Public
21900,deer,Public
21901,bird,Public
21902,ship,Public
21903,horse,Public
21904,airplane,Public
21905,horse,Public
21906,ship,Public
21907,bird,Public
21909,frog,Public
21910,cat,Public
21911,dog,Public
21912,dog,Public
21913,deer,Public
21914,cat,Public
21915,cat,Public
21916,dog,Public
21917,dog,Public
21919,horse,Public
21921,dog,Public
21922,cat,Public
21923,bird,Public
21924,truck,Public
21925,airplane,Public
21926,bird,Public
21927,truck,Public
21928,horse,Public
21929,dog,Public
21930,deer,Public
21933,airplane,Public
21934,automobile,Public
21935,frog,Public
21936,frog,Public
21937,ship,Public
21938,frog,Public
21939,automobile,Public
21940,truck,Public
21941,bird,Public
21942,frog,Public
21943,bird,Public
21945,dog,Public
21946,airplane,Public
21948,automobile,Public
21949,cat,Public
21950,deer,Public
21951,deer,Public
21952,deer,Public
21953,cat,Public
21954,ship,Public
21955,truck,Public
21957,frog,Public
21958,dog,Public
21959,frog,Public
21960,automobile,Public
21962,dog,Public
21963,cat,Public
21964,horse,Public
21965,airplane,Public
21966,frog,Public
21968,horse,Public
21969,truck,Public
21970,cat,Public
21971,frog,Public
21972,automobile,Public
21973,ship,Public
21975,airplane,Public
21976,airplane,Public
21978,dog,Public
21979,deer,Public
21980,frog,Public
21981,deer,Public
21982,bird,Public
21983,cat,Public
21984,airplane,Public
21985,automobile,Public
21986,automobile,Public
21987,dog,Public
21988,bird,Public
21990,frog,Public
21991,cat,Public
21996,horse,Public
21997,dog,Public
21998,airplane,Public
21999,ship,Public
22001,ship,Public
22002,automobile,Public
22003,frog,Public
22004,dog,Public
22005,frog,Public
22006,deer,Public
22007,bird,Public
22008,cat,Public
22009,cat,Public
22010,truck,Public
22011,ship,Public
22013,bird,Public
22014,automobile,Public
22015,bird,Public
22016,horse,Public
22017,truck,Public
22018,truck,Public
22019,deer,Public
22020,horse,Public
22021,bird,Public
22023,ship,Public
22024,ship,Public
22025,truck,Public
22027,airplane,Public
22028,frog,Public
22029,cat,Public
22030,frog,Public
22031,cat,Public
22033,bird,Public
22034,truck,Public
22035,airplane,Public
22036,bird,Public
22038,automobile,Public
22039,truck,Public
22040,frog,Public
22041,airplane,Public
22042,automobile,Public
22043,cat,Public
22044,automobile,Public
22045,frog,Public
22046,bird,Public
22048,dog,Public
22049,automobile,Public
22050,cat,Public
22051,deer,Public
22053,horse,Public
22054,deer,Public
22055,automobile,Public
22059,frog,Public
22060,dog,Public
22062,dog,Public
22063,airplane,Public
22064,automobile,Public
22065,ship,Public
22066,frog,Public
22067,frog,Public
22068,automobile,Public
22069,frog,Public
22070,horse,Public
22072,cat,Public
22073,automobile,Public
22075,bird,Public
22078,truck,Public
22079,horse,Public
22082,frog,Public
22083,frog,Public
22085,airplane,Public
22086,frog,Public
22087,dog,Public
22088,frog,Public
22090,automobile,Public
22091,automobile,Public
22092,truck,Public
22093,frog,Public
22094,automobile,Public
22095,ship,Public
22097,ship,Public
22101,frog,Public
22102,frog,Public
22103,truck,Public
22104,dog,Public
22105,bird,Public
22106,cat,Public
22107,horse,Public
22109,automobile,Public
22110,airplane,Public
22112,automobile,Public
22113,airplane,Public
22114,frog,Public
22115,bird,Public
22116,horse,Public
22117,horse,Public
22118,truck,Public
22119,airplane,Public
22120,dog,Public
22121,horse,Public
22122,horse,Public
22124,airplane,Public
22125,deer,Public
22126,cat,Public
22127,horse,Public
22130,airplane,Public
22131,horse,Public
22132,dog,Public
22133,ship,Public
22134,deer,Public
22135,truck,Public
22136,cat,Public
22137,horse,Public
22139,horse,Public
22140,deer,Public
22141,truck,Public
22142,ship,Public
22143,airplane,Public
22144,cat,Public
22148,ship,Public
22153,truck,Public
22154,deer,Public
22155,automobile,Public
22156,bird,Public
22159,dog,Public
22160,airplane,Public
22163,truck,Public
22164,automobile,Public
22165,airplane,Public
22169,bird,Public
22170,horse,Public
22171,bird,Public
22175,dog,Public
22176,automobile,Public
22177,frog,Public
22178,ship,Public
22180,horse,Public
22181,horse,Public
22182,truck,Public
22183,truck,Public
22184,deer,Public
22186,deer,Public
22188,truck,Public
22189,dog,Public
22190,airplane,Public
22191,airplane,Public
22192,frog,Public
22194,cat,Public
22195,airplane,Public
22196,deer,Public
22198,truck,Public
22199,horse,Public
22200,truck,Public
22201,airplane,Public
22202,horse,Public
22203,deer,Public
22205,horse,Public
22206,deer,Public
22207,truck,Public
22208,horse,Public
22210,cat,Public
22211,deer,Public
22212,bird,Public
22213,automobile,Public
22214,deer,Public
22215,ship,Public
22217,cat,Public
22218,automobile,Public
22219,ship,Public
22220,horse,Public
22221,truck,Public
22222,automobile,Public
22223,horse,Public
22224,cat,Public
22225,dog,Public
22226,dog,Public
22227,cat,Public
22228,automobile,Public
22230,dog,Public
22231,deer,Public
22232,cat,Public
22233,dog,Public
22234,truck,Public
22236,dog,Public
22237,frog,Public
22238,frog,Public
22239,airplane,Public
22240,cat,Public
22241,truck,Public
22242,deer,Public
22243,frog,Public
22244,deer,Public
22245,cat,Public
22247,deer,Public
22248,deer,Public
22249,bird,Public
22250,airplane,Public
22253,truck,Public
22254,cat,Public
22256,ship,Public
22257,frog,Public
22258,airplane,Public
22259,airplane,Public
22260,deer,Public
22261,frog,Public
22262,automobile,Public
22264,frog,Public
22268,horse,Public
22269,ship,Public
22270,automobile,Public
22271,automobile,Public
22272,airplane,Public
22273,horse,Public
22275,deer,Public
22276,bird,Public
22277,airplane,Public
22278,frog,Public
22279,cat,Public
22280,bird,Public
22281,bird,Public
22282,bird,Public
22283,frog,Public
22284,frog,Public
22285,deer,Public
22286,truck,Public
22287,airplane,Public
22288,bird,Public
22289,deer,Public
22291,frog,Public
22292,horse,Public
22295,cat,Public
22296,frog,Public
22300,airplane,Public
22301,ship,Public
22302,dog,Public
22303,cat,Public
22304,automobile,Public
22305,airplane,Public
22306,dog,Public
22307,automobile,Public
22308,bird,Public
22310,horse,Public
22312,truck,Public
22313,horse,Public
22316,truck,Public
22317,automobile,Public
22318,airplane,Public
22319,deer,Public
22320,horse,Public
22321,airplane,Public
22322,dog,Public
22323,bird,Public
22325,horse,Public
22326,horse,Public
22328,horse,Public
22329,frog,Public
22330,airplane,Public
22331,truck,Public
22333,frog,Public
22334,truck,Public
22335,automobile,Public
22337,dog,Public
22341,ship,Public
22342,horse,Public
22343,dog,Public
22344,deer,Public
22345,horse,Public
22346,frog,Public
22347,truck,Public
22349,truck,Public
22350,automobile,Public
22351,airplane,Public
22352,frog,Public
22353,deer,Public
22354,frog,Public
22355,frog,Public
22356,dog,Public
22357,frog,Public
22358,dog,Public
22359,automobile,Public
22360,horse,Public
22361,deer,Public
22362,deer,Public
22363,frog,Public
22366,automobile,Public
22369,cat,Public
22370,deer,Public
22371,airplane,Public
22372,deer,Public
22373,automobile,Public
22374,bird,Public
22375,ship,Public
22376,bird,Public
22377,bird,Public
22378,cat,Public
22379,deer,Public
22381,horse,Public
22383,automobile,Public
22384,airplane,Public
22385,frog,Public
22386,deer,Public
22389,automobile,Public
22390,frog,Public
22391,dog,Public
22392,deer,Public
22393,dog,Public
22394,frog,Public
22395,automobile,Public
22396,automobile,Public
22397,automobile,Public
22399,horse,Public
22400,automobile,Public
22402,ship,Public
22403,cat,Public
22405,frog,Public
22406,horse,Public
22408,dog,Public
22409,airplane,Public
22410,ship,Public
22411,airplane,Public
22412,cat,Public
22414,cat,Public
22415,horse,Public
22416,truck,Public
22418,deer,Public
22419,airplane,Public
22421,cat,Public
22422,automobile,Public
22423,automobile,Public
22425,dog,Public
22426,cat,Public
22427,ship,Public
22428,dog,Public
22429,frog,Public
22430,horse,Public
22431,dog,Public
22433,bird,Public
22434,truck,Public
22436,airplane,Public
22437,dog,Public
22438,automobile,Public
22439,deer,Public
22440,frog,Public
22441,ship,Public
22442,bird,Public
22443,truck,Public
22444,deer,Public
22445,horse,Public
22446,dog,Public
22447,bird,Public
22448,truck,Public
22449,bird,Public
22450,airplane,Public
22451,automobile,Public
22452,automobile,Public
22454,cat,Public
22455,horse,Public
22457,cat,Public
22459,airplane,Public
22460,bird,Public
22461,cat,Public
22462,deer,Public
22463,ship,Public
22465,truck,Public
22467,truck,Public
22468,cat,Public
22469,deer,Public
22470,dog,Public
22471,dog,Public
22472,ship,Public
22473,automobile,Public
22476,truck,Public
22477,frog,Public
22479,dog,Public
22480,automobile,Public
22482,cat,Public
22483,truck,Public
22484,dog,Public
22490,cat,Public
22491,automobile,Public
22492,deer,Public
22494,dog,Public
22495,truck,Public
22496,bird,Public
22497,ship,Public
22498,truck,Public
22499,deer,Public
22501,automobile,Public
22502,horse,Public
22503,frog,Public
22506,cat,Public
22507,airplane,Public
22508,cat,Public
22510,deer,Public
22511,bird,Public
22512,bird,Public
22513,cat,Public
22514,deer,Public
22516,bird,Public
22517,automobile,Public
22518,cat,Public
22519,ship,Public
22520,deer,Public
22521,horse,Public
22522,airplane,Public
22523,automobile,Public
22524,cat,Public
22525,ship,Public
22526,frog,Public
22527,horse,Public
22528,horse,Public
22534,automobile,Public
22535,frog,Public
22536,bird,Public
22537,deer,Public
22538,ship,Public
22539,truck,Public
22540,bird,Public
22542,horse,Public
22543,cat,Public
22544,truck,Public
22545,deer,Public
22546,automobile,Public
22547,deer,Public
22548,dog,Public
22549,cat,Public
22550,cat,Public
22551,frog,Public
22553,automobile,Public
22554,automobile,Public
22555,horse,Public
22557,truck,Public
22558,airplane,Public
22559,dog,Public
22560,frog,Public
22562,bird,Public
22563,cat,Public
22566,cat,Public
22567,horse,Public
22568,frog,Public
22569,cat,Public
22570,horse,Public
22572,bird,Public
22573,frog,Public
22575,horse,Public
22576,deer,Public
22578,cat,Public
22580,airplane,Public
22581,deer,Public
22583,deer,Public
22584,ship,Public
22585,ship,Public
22588,bird,Public
22589,airplane,Public
22590,ship,Public
22591,dog,Public
22592,bird,Public
22593,horse,Public
22594,cat,Public
22595,bird,Public
22597,automobile,Public
22598,ship,Public
22599,truck,Public
22600,horse,Public
22601,ship,Public
22603,bird,Public
22604,bird,Public
22606,truck,Public
22607,deer,Public
22608,automobile,Public
22610,airplane,Public
22611,frog,Public
22613,horse,Public
22614,dog,Public
22615,truck,Public
22617,ship,Public
22621,cat,Public
22622,deer,Public
22624,truck,Public
22627,horse,Public
22628,automobile,Public
22629,airplane,Public
22630,truck,Public
22631,dog,Public
22632,frog,Public
22633,dog,Public
22635,cat,Public
22636,ship,Public
22638,truck,Public
22639,cat,Public
22640,bird,Public
22641,frog,Public
22643,deer,Public
22645,ship,Public
22646,airplane,Public
22647,deer,Public
22648,horse,Public
22649,airplane,Public
22650,ship,Public
22651,dog,Public
22652,truck,Public
22653,truck,Public
22654,horse,Public
22655,frog,Public
22656,horse,Public
22658,dog,Public
22659,automobile,Public
22660,automobile,Public
22662,ship,Public
22663,cat,Public
22664,truck,Public
22665,cat,Public
22666,airplane,Public
22667,dog,Public
22668,bird,Public
22669,ship,Public
22670,horse,Public
22671,frog,Public
22672,dog,Public
22673,bird,Public
22674,deer,Public
22676,automobile,Public
22678,deer,Public
22679,horse,Public
22680,dog,Public
22682,dog,Public
22685,airplane,Public
22686,truck,Public
22688,horse,Public
22689,airplane,Public
22690,automobile,Public
22693,airplane,Public
22694,airplane,Public
22696,cat,Public
22698,automobile,Public
22699,deer,Public
22700,airplane,Public
22703,bird,Public
22704,horse,Public
22705,horse,Public
22706,ship,Public
22707,horse,Public
22708,dog,Public
22709,bird,Public
22710,frog,Public
22711,automobile,Public
22712,deer,Public
22713,ship,Public
22715,ship,Public
22717,airplane,Public
22718,deer,Public
22719,truck,Public
22720,truck,Public
22721,deer,Public
22723,dog,Public
22725,airplane,Public
22726,horse,Public
22728,deer,Public
22729,bird,Public
22730,bird,Public
22731,horse,Public
22733,bird,Public
22734,bird,Public
22736,frog,Public
22742,horse,Public
22743,dog,Public
22744,deer,Public
22746,automobile,Public
22747,frog,Public
22748,automobile,Public
22749,cat,Public
22750,deer,Public
22751,deer,Public
22752,ship,Public
22753,frog,Public
22754,truck,Public
22755,automobile,Public
22756,bird,Public
22757,truck,Public
22760,cat,Public
22761,ship,Public
22764,automobile,Public
22766,deer,Public
22768,frog,Public
22769,cat,Public
22770,airplane,Public
22771,bird,Public
22773,horse,Public
22775,ship,Public
22776,dog,Public
22777,ship,Public
22779,cat,Public
22781,bird,Public
22783,horse,Public
22785,ship,Public
22786,frog,Public
22787,frog,Public
22788,frog,Public
22791,automobile,Public
22792,ship,Public
22793,horse,Public
22794,cat,Public
22795,cat,Public
22796,frog,Public
22798,bird,Public
22800,airplane,Public
22801,airplane,Public
22802,frog,Public
22804,bird,Public
22805,frog,Public
22806,truck,Public
22807,horse,Public
22809,bird,Public
22810,cat,Public
22811,bird,Public
22814,ship,Public
22815,dog,Public
22816,truck,Public
22817,automobile,Public
22819,automobile,Public
22820,dog,Public
22821,deer,Public
22822,horse,Public
22823,automobile,Public
22824,deer,Public
22826,deer,Public
22827,cat,Public
22832,bird,Public
22833,cat,Public
22834,automobile,Public
22837,frog,Public
22838,deer,Public
22840,frog,Public
22842,bird,Public
22843,cat,Public
22845,airplane,Public
22846,bird,Public
22848,airplane,Public
22851,cat,Public
22852,cat,Public
22853,horse,Public
22854,dog,Public
22855,horse,Public
22856,cat,Public
22857,truck,Public
22861,frog,Public
22862,cat,Public
22863,ship,Public
22864,frog,Public
22865,bird,Public
22866,cat,Public
22868,automobile,Public
22872,horse,Public
22873,frog,Public
22875,bird,Public
22876,airplane,Public
22877,dog,Public
22878,bird,Public
22880,dog,Public
22881,truck,Public
22883,automobile,Public
22885,automobile,Public
22886,frog,Public
22887,deer,Public
22888,horse,Public
22889,ship,Public
22890,frog,Public
22893,horse,Public
22894,dog,Public
22895,horse,Public
22896,dog,Public
22897,horse,Public
22898,bird,Public
22899,truck,Public
22900,automobile,Public
22902,horse,Public
22904,bird,Public
22906,cat,Public
22908,airplane,Public
22909,dog,Public
22910,frog,Public
22911,frog,Public
22912,dog,Public
22913,dog,Public
22914,cat,Public
22917,cat,Public
22918,truck,Public
22919,truck,Public
22920,cat,Public
22922,truck,Public
22923,cat,Public
22924,cat,Public
22925,airplane,Public
22926,truck,Public
22927,frog,Public
22928,horse,Public
22930,cat,Public
22931,automobile,Public
22932,bird,Public
22933,dog,Public
22934,cat,Public
22936,truck,Public
22937,automobile,Public
22939,automobile,Public
22940,airplane,Public
22941,frog,Public
22943,horse,Public
22944,automobile,Public
22945,deer,Public
22946,ship,Public
22949,ship,Public
22952,airplane,Public
22953,automobile,Public
22954,bird,Public
22955,ship,Public
22958,automobile,Public
22959,horse,Public
22961,bird,Public
22962,dog,Public
22964,deer,Public
22966,horse,Public
22967,bird,Public
22968,airplane,Public
22969,frog,Public
22971,airplane,Public
22972,deer,Public
22973,deer,Public
22974,airplane,Public
22975,bird,Public
22976,automobile,Public
22977,ship,Public
22978,bird,Public
22979,dog,Public
22982,deer,Public
22984,automobile,Public
22985,automobile,Public
22986,deer,Public
22987,frog,Public
22988,bird,Public
22989,bird,Public
22991,deer,Public
22993,ship,Public
22994,airplane,Public
22995,cat,Public
22997,deer,Public
22998,airplane,Public
22999,automobile,Public
23000,dog,Public
23001,horse,Public
23002,truck,Public
23003,airplane,Public
23005,airplane,Public
23006,frog,Public
23008,dog,Public
23010,truck,Public
23012,ship,Public
23013,automobile,Public
23015,bird,Public
23016,automobile,Public
23018,deer,Public
23019,cat,Public
23020,truck,Public
23021,automobile,Public
23022,airplane,Public
23023,deer,Public
23024,truck,Public
23027,frog,Public
23028,cat,Public
23029,truck,Public
23030,deer,Public
23032,ship,Public
23034,cat,Public
23035,horse,Public
23036,airplane,Public
23037,frog,Public
23038,horse,Public
23039,bird,Public
23041,frog,Public
23042,bird,Public
23043,dog,Public
23045,dog,Public
23047,dog,Public
23049,cat,Public
23050,ship,Public
23052,frog,Public
23053,automobile,Public
23055,frog,Public
23059,automobile,Public
23060,dog,Public
23061,automobile,Public
23063,bird,Public
23064,cat,Public
23065,bird,Public
23066,cat,Public
23067,frog,Public
23069,cat,Public
23070,bird,Public
23071,bird,Public
23072,deer,Public
23074,ship,Public
23075,bird,Public
23076,truck,Public
23077,deer,Public
23079,deer,Public
23080,airplane,Public
23081,ship,Public
23082,ship,Public
23084,cat,Public
23085,frog,Public
23086,ship,Public
23087,frog,Public
23088,frog,Public
23089,automobile,Public
23090,truck,Public
23091,dog,Public
23092,truck,Public
23093,dog,Public
23095,cat,Public
23099,horse,Public
23101,automobile,Public
23102,frog,Public
23103,bird,Public
23104,truck,Public
23105,cat,Public
23107,airplane,Public
23108,automobile,Public
23109,frog,Public
23110,ship,Public
23113,cat,Public
